date,lluvia_14d_mtt,lluvia_14d_slp,lluvia_14d_tabasco,lluvia_14d_tuxtepec,lluvia_14d_yucatan,lluvia_7d_mtt,lluvia_7d_slp,lluvia_7d_tabasco,lluvia_7d_tuxtepec,lluvia_7d_yucatan,lluvia_mm_mtt,lluvia_mm_slp,lluvia_mm_tabasco,lluvia_mm_tuxtepec,lluvia_mm_yucatan,lluvia_mm_ponderada,lluvia_7d_ponderada,lluvia_14d_ponderada,lluvia_mm,lluvia_7d,lluvia_14d,lluvia_14d_lag6,lluvia_7d_lag7,lluvia_3d_lag7
2023-02-10,23.47,9.229999999999984,108.61000000000004,11.82,25.11,12.299999999999995,5.77,53.35000000000004,5.219999999999986,22.289999999999967,9.96,2.16,23.47,3.49,0.11,8.842758620689656,14.499655172413789,27.45367816091954,8.842758620689656,14.499655172413789,27.45367816091954,36.90609195402299,12.954022988505743,6.6545977011494255
2023-02-11,24.19,9.219999999999985,224.79,13.56,24.36,13.889999999999995,5.77,147.46000000000004,6.989999999999987,17.94999999999997,1.65,0.0,117.63,1.93,0.88,10.894137931034484,23.134712643678153,37.52471264367815,10.894137931034484,23.134712643678153,37.52471264367815,33.76712643678161,14.389999999999997,2.259080459770115
2023-02-12,24.32,9.219999999999985,226.39,13.739999999999998,24.29,13.999999999999996,5.77,143.97000000000003,6.449999999999987,4.559999999999969,0.17,0.0,1.6,0.18,0.05,0.27022988505747136,22.053333333333327,37.763218390804596,0.27022988505747136,22.053333333333327,37.763218390804596,30.81505747126437,15.709885057471263,1.3516091954022986
2023-02-13,23.99,9.219999999999985,226.43000000000004,13.749999999999998,24.28,13.909999999999997,5.65,143.43000000000004,5.659999999999987,1.5399999999999698,0.01,0.0,0.05,0.01,0.0,0.01206896551724138,21.628275862068964,37.56287356321839,0.01206896551724138,21.628275862068964,37.56287356321839,30.67896551724138,15.934597701149425,0.43712643678160923
2023-02-14,23.34,8.759999999999984,226.42000000000004,13.739999999999998,24.28,13.899999999999997,5.579999999999999,143.43000000000004,5.649999999999986,1.37999999999997,0.0,0.0,0.0,0.0,0.0,0.0,21.607011494252863,37.130344827586214,0.0,21.607011494252863,37.130344827586214,27.96632183908046,15.523333333333332,0.021264367816091954
2023-02-15,19.85,6.589999999999985,226.38,13.329999999999998,24.28,13.769999999999996,3.04,143.42000000000004,5.629999999999987,1.2599999999999698,0.01,0.0,0.0,0.0,0.0,0.0062068965517241385,21.368965517241374,34.760804597701146,0.0062068965517241385,21.368965517241374,34.760804597701146,20.869655172413797,13.391839080459764,0.2442528735632184
2023-02-16,17.75,5.899999999999984,226.17000000000004,12.3,24.28,13.199999999999996,2.16,142.75000000000003,5.639999999999986,1.0399999999999698,1.4,0.0,0.0,0.03,0.0,0.8744827586206896,20.899885057471263,33.21137931034483,0.8744827586206896,20.899885057471263,33.21137931034483,27.45367816091954,12.311494252873558,1.3435632183908046
2023-02-17,19.04,5.7699999999999845,194.4,8.18,24.06,6.739999999999995,0.0,141.05000000000004,2.959999999999986,1.7699999999999698,3.5,0.0,21.77,0.81,0.84,4.121264367816092,16.178390804597694,30.67804597701149,4.121264367816092,16.178390804597694,30.67804597701149,37.52471264367815,14.499655172413789,8.842758620689656
2023-02-18,19.340000000000003,5.7699999999999845,207.19000000000003,8.76,22.47,5.449999999999994,0.0,59.73000000000005,1.7699999999999867,4.519999999999969,0.36,0.0,36.31,0.74,3.63,3.4896551724137934,8.773908045977006,31.908620689655173,3.4896551724137934,8.773908045977006,31.908620689655173,37.763218390804596,23.134712643678153,10.894137931034484
2023-02-19,19.710000000000004,5.7699999999999845,205.41000000000005,8.78,9.24,5.709999999999994,0.0,61.44000000000005,2.3299999999999867,4.67999999999997,0.43,0.0,3.31,0.74,0.21,0.6813793103448276,9.185057471264365,31.238390804597707,0.6813793103448276,9.185057471264365,31.238390804597707,37.56287356321839,22.053333333333327,0.27022988505747136
2023-02-20,19.64,5.649999999999984,205.08000000000004,8.0,6.220000000000001,5.729999999999994,0.0,61.65000000000005,2.3399999999999865,4.67999999999997,0.03,0.0,0.26,0.02,0.0,0.0432183908045977,9.216206896551721,30.844482758620693,0.0432183908045977,9.216206896551721,30.844482758620693,37.130344827586214,21.628275862068964,0.01206896551724138
2023-02-21,19.63,5.579999999999985,205.08000000000004,7.989999999999999,6.0600000000000005,5.729999999999994,0.0,61.65000000000005,2.3399999999999865,4.67999999999997,0.0,0.0,0.0,0.0,0.0,0.0,9.216206896551721,30.823218390804602,0.0,9.216206896551721,30.823218390804602,34.760804597701146,21.607011494252863,0.0
2023-02-22,19.49,3.039999999999985,205.07000000000005,7.97,5.94,5.719999999999994,0.0,61.65000000000005,2.3399999999999865,4.67999999999997,0.0,0.0,0.0,0.0,0.0,0.0,9.209999999999997,30.57896551724138,0.0,9.209999999999997,30.57896551724138,33.21137931034483,21.368965517241374,0.0062068965517241385
2023-02-23,17.52,2.159999999999985,204.40000000000003,7.949999999999999,5.720000000000001,4.319999999999995,0.0,61.65000000000005,2.3099999999999867,4.67999999999997,0.0,0.0,0.0,0.0,0.0,0.0,8.335517241379309,29.235402298850573,0.0,8.335517241379309,29.235402298850573,30.67804597701149,20.899885057471263,0.8744827586206896
2023-02-24,7.62,0.0,180.93000000000004,4.459999999999999,5.61,0.8799999999999947,0.0,39.88000000000005,1.499999999999987,3.8399999999999697,0.06,0.0,0.0,0.0,0.0,0.037241379310344824,4.25149425287356,20.429885057471264,0.037241379310344824,4.25149425287356,20.429885057471264,31.908620689655173,16.178390804597694,4.121264367816092
2023-02-25,6.3100000000000005,0.1299999999999849,63.31000000000003,2.58,4.73,0.8599999999999947,0.1299999999999995,3.58000000000005,0.8099999999999867,0.2099999999999698,0.34,0.13,0.01,0.05,0.0,0.22850574712643681,0.9903448275862035,9.76425287356322,0.22850574712643681,0.9903448275862035,9.76425287356322,31.238390804597707,8.773908045977006,3.4896551724137934
2023-02-26,6.51,0.1899999999999849,61.71000000000003,2.44,4.680000000000001,0.7999999999999947,0.1899999999999995,0.2700000000000497,0.1099999999999866,0.0,0.37,0.06,0.0,0.04,0.0,0.24045977011494254,0.54942528735632,9.734482758620691,0.24045977011494254,0.54942528735632,9.734482758620691,30.844482758620693,9.185057471264365,0.6813793103448276
2023-02-27,6.5,0.1899999999999849,61.66000000000003,2.43,4.680000000000001,0.7699999999999947,0.1899999999999995,0.0100000000000497,0.0899999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062068965517224,9.72241379310345,0.0,0.5062068965517224,9.72241379310345,30.823218390804602,9.216206896551721,0.0432183908045977
2023-02-28,6.5,0.2199999999999849,61.66000000000003,2.43,4.680000000000001,0.7699999999999947,0.2199999999999995,0.0100000000000497,0.0899999999999866,0.0,0.0,0.03,0.0,0.0,0.0,0.0017241379310344827,0.5079310344827568,9.724137931034486,0.0017241379310344827,0.5079310344827568,9.724137931034486,30.57896551724138,9.216206896551721,0.0
2023-03-01,6.49,0.2399999999999849,61.66000000000003,2.43,4.680000000000001,0.7699999999999947,0.2399999999999995,0.0100000000000497,0.0899999999999866,0.0,0.0,0.02,0.0,0.0,0.0,0.0011494252873563218,0.5090804597701131,9.719080459770119,0.0011494252873563218,0.5090804597701131,9.719080459770119,29.235402298850573,9.209999999999997,0.0
2023-03-02,5.09,0.2399999999999849,61.66000000000003,2.4,4.680000000000001,0.7699999999999947,0.2399999999999995,0.0100000000000497,0.0899999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5090804597701131,8.844597701149429,0.0,0.5090804597701131,8.844597701149429,20.429885057471264,8.335517241379309,0.0
2023-03-03,1.6,0.2399999999999849,39.91000000000003,1.59,3.84,0.7199999999999946,0.2399999999999995,0.0300000000000497,0.0899999999999866,0.0,0.01,0.0,0.02,0.0,0.0,0.00781609195402299,0.4796551724137913,4.7311494252873585,0.00781609195402299,0.4796551724137913,4.7311494252873585,9.76425287356322,4.25149425287356,0.037241379310344824
2023-03-04,1.2399999999999998,0.2399999999999849,3.6000000000000285,0.85,0.21,0.3799999999999946,0.1099999999999995,0.0200000000000497,0.0399999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25114942528735446,1.2414942528735646,0.0,0.25114942528735446,1.2414942528735646,9.734482758620691,0.9903448275862035,0.22850574712643681
2023-03-05,0.8099999999999999,0.2399999999999849,0.2900000000000284,0.11,0.0,0.0099999999999946,0.0499999999999995,0.0200000000000497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010689655172414412,0.5601149425287371,0.0,0.010689655172414412,0.5601149425287371,9.72241379310345,0.54942528735632,0.24045977011494254
2023-03-06,0.78,0.2399999999999849,0.0300000000000284,0.09,0.0,0.0099999999999946,0.0499999999999995,0.0200000000000497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010689655172414412,0.5168965517241394,0.0,0.010689655172414412,0.5168965517241394,9.724137931034486,0.5062068965517224,0.0
2023-03-07,0.78,0.2399999999999849,0.0300000000000284,0.09,0.0,0.0099999999999946,0.0199999999999995,0.0200000000000497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00896551724137993,0.5168965517241394,0.0,0.00896551724137993,0.5168965517241394,9.719080459770119,0.5079310344827568,0.0017241379310344827
2023-03-08,0.78,0.2399999999999849,0.0300000000000284,0.09,0.0,0.0099999999999946,0.0,0.0200000000000497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816091954023635,0.5168965517241394,0.0,0.007816091954023635,0.5168965517241394,8.844597701149429,0.5090804597701131,0.0011494252873563218
2023-03-09,0.79,0.2399999999999849,0.0300000000000284,0.12,0.0,0.0199999999999946,0.0,0.0200000000000497,0.0299999999999866,0.0,0.01,0.0,0.0,0.03,0.0,0.011724137931034483,0.019540229885055653,0.528620689655174,0.011724137931034483,0.019540229885055653,0.528620689655174,4.7311494252873585,0.5090804597701131,0.0
2023-03-10,0.78,0.2399999999999849,0.0600000000000284,0.15,0.0,0.0599999999999946,0.0,0.0300000000000497,0.0599999999999866,0.0,0.05,0.0,0.03,0.03,0.0,0.03896551724137931,0.050689655172411974,0.5303448275862084,0.03896551724137931,0.050689655172411974,0.5303448275862084,1.2414942528735646,0.4796551724137913,0.00781609195402299
2023-03-11,0.45,0.1199999999999849,0.0500000000000284,0.3,0.0,0.0699999999999946,0.0099999999999995,0.0300000000000497,0.2599999999999867,0.0,0.01,0.01,0.0,0.2,0.0,0.0435632183908046,0.09425287356321656,0.3454022988505761,0.0435632183908046,0.09425287356321656,0.3454022988505761,0.5601149425287371,0.25114942528735446,0.0
2023-03-12,0.12,0.0999999999999849,0.0500000000000284,0.42,0.0,0.1099999999999946,0.0499999999999995,0.0300000000000497,0.4199999999999867,0.0,0.04,0.04,0.0,0.16,0.0,0.05655172413793104,0.1508045977011476,0.16149425287356461,0.05655172413793104,0.1508045977011476,0.16149425287356461,0.5168965517241394,0.010689655172414412,0.0
2023-03-13,1.86,2.509999999999985,2.200000000000028,3.59,0.0,1.8499999999999943,2.4599999999999995,2.180000000000049,3.5899999999999865,0.0,1.74,2.41,2.15,3.17,0.0,1.9744827586206897,2.125287356321837,2.1359770114942545,1.9744827586206897,2.125287356321837,2.1359770114942545,0.5168965517241394,0.010689655172414412,0.0
2023-03-14,8.4,7.899999999999985,4.890000000000028,14.49,27.57,8.389999999999995,7.879999999999999,4.870000000000049,14.489999999999988,27.56999999999997,6.54,5.42,2.69,10.9,27.57,8.17632183908046,10.301609195402296,10.310574712643682,8.17632183908046,10.301609195402296,10.310574712643682,0.5168965517241394,0.00896551724137993,0.0
2023-03-15,14.6,12.219999999999985,7.230000000000028,30.83,30.59,14.589999999999996,12.22,7.210000000000049,30.829999999999984,30.58999999999997,6.2,4.34,2.34,16.34,3.02,7.464597701149425,17.766206896551722,17.774022988505745,7.464597701149425,17.766206896551722,17.774022988505745,0.528620689655174,0.007816091954023635,0.0
2023-03-16,14.71,12.259999999999984,7.500000000000028,31.26,30.59,14.689999999999994,12.259999999999998,7.480000000000049,31.229999999999983,30.58999999999997,0.11,0.04,0.27,0.43,0.0,0.17137931034482756,17.92586206896551,17.945402298850578,0.17137931034482756,17.92586206896551,17.945402298850578,0.5303448275862084,0.019540229885055653,0.011724137931034483
2023-03-17,17.51,12.269999999999984,20.48000000000003,31.58,30.59,17.449999999999996,12.27,20.45000000000005,31.519999999999985,30.58999999999997,2.81,0.01,13.0,0.32,0.0,2.8495402298850574,20.73643678160919,20.787126436781612,2.8495402298850574,20.73643678160919,20.787126436781612,0.3454022988505761,0.050689655172411974,0.03896551724137931
2023-03-18,33.790000000000006,12.629999999999985,57.31000000000003,34.45,33.18,33.72,12.62,57.28000000000005,34.18999999999998,33.17999999999997,16.28,0.36,36.83,2.87,2.59,13.76551724137931,34.4583908045977,34.552643678160926,13.76551724137931,34.4583908045977,34.552643678160926,0.16149425287356461,0.09425287356321656,0.0435632183908046
2023-03-19,46.02,13.639999999999985,118.73000000000005,39.97,35.97,45.91,13.589999999999998,118.70000000000005,39.54999999999998,35.96999999999997,12.23,1.01,61.42,5.52,2.79,13.766436781609194,48.16827586206896,48.31908045977012,13.766436781609194,48.16827586206896,48.31908045977012,2.1359770114942545,0.1508045977011476,0.05655172413793104
2023-03-20,46.32,13.709999999999985,129.07000000000002,41.3,36.11,44.47,11.25,126.89000000000004,37.70999999999999,36.10999999999997,0.3,0.07,10.34,1.33,0.14,1.2748275862068965,47.468620689655175,49.59390804597702,1.2748275862068965,47.468620689655175,49.59390804597702,10.310574712643682,2.125287356321837,1.9744827586206897
2023-03-21,46.34,13.719999999999985,129.14000000000004,41.33,36.11,37.95,5.839999999999999,124.27000000000004,26.839999999999986,8.53999999999997,0.02,0.01,0.07,0.03,0.0,0.024137931034482762,39.316436781609205,49.6180459770115,0.024137931034482762,39.316436781609205,49.6180459770115,17.774022988505745,10.301609195402296,8.17632183908046
2023-03-22,46.370000000000005,13.819999999999984,129.26000000000002,41.33,36.17,31.78,1.599999999999999,122.05000000000004,10.499999999999982,5.579999999999972,0.03,0.1,0.12,0.0,0.06,0.03747126436781609,31.889310344827585,49.65551724137931,0.03747126436781609,31.889310344827585,49.65551724137931,17.945402298850578,17.766206896551722,7.464597701149425
2023-03-23,46.370000000000005,13.889999999999985,129.38000000000002,41.3,36.72,31.68,1.629999999999999,121.90000000000003,10.069999999999984,6.129999999999972,0.01,0.07,0.12,0.0,0.55,0.051494252873563226,31.769425287356324,49.695287356321835,0.051494252873563226,31.769425287356324,49.695287356321835,20.787126436781612,17.92586206896551,0.17137931034482756
2023-03-24,46.35,13.889999999999985,129.36000000000004,41.27,36.92,28.9,1.619999999999999,108.91000000000004,9.749999999999982,6.329999999999972,0.03,0.0,0.01,0.0,0.2,0.030919540229885054,28.950804597701143,49.68724137931035,0.030919540229885054,28.950804597701143,49.68724137931035,34.552643678160926,20.73643678160919,2.8495402298850574
2023-03-25,46.71,13.879999999999985,129.36000000000004,41.150000000000006,36.92,12.989999999999997,1.2599999999999991,72.08000000000004,6.959999999999982,3.739999999999972,0.37,0.0,0.0,0.08,0.0,0.24436781609195402,15.42965517241379,49.8880459770115,0.24436781609195402,15.42965517241379,49.8880459770115,48.31908045977012,34.4583908045977,13.76551724137931
2023-03-26,46.73,13.839999999999986,129.36000000000004,41.55,36.92,0.8199999999999965,0.2499999999999991,10.660000000000045,1.9999999999999825,0.9499999999999716,0.06,0.0,0.0,0.56,0.0,0.14022988505747128,1.8034482758620656,49.971724137931034,0.14022988505747128,1.8034482758620656,49.971724137931034,49.59390804597702,48.16827586206896,13.766436781609194
2023-03-27,45.03,11.429999999999986,127.21000000000002,38.38,36.92,0.5599999999999964,0.1799999999999991,0.3200000000000426,0.6699999999999823,0.8099999999999716,0.04,0.0,0.0,0.0,0.0,0.024827586206896554,0.5534482758620652,48.02206896551724,0.024827586206896554,0.5534482758620652,48.02206896551724,49.6180459770115,47.468620689655175,1.2748275862068965
2023-03-28,48.71,9.319999999999984,124.86000000000004,28.99,9.35,10.759999999999998,3.479999999999999,0.5900000000000427,2.149999999999982,0.8099999999999716,10.22,3.31,0.34,1.51,0.0,6.838735632183909,7.368045977011492,46.68448275862069,6.838735632183909,7.368045977011492,46.68448275862069,49.65551724137931,39.316436781609205,0.024137931034482762
2023-03-29,56.18,7.909999999999985,122.75000000000004,15.190000000000005,6.33,24.4,6.309999999999999,0.7000000000000427,4.689999999999982,0.7499999999999716,13.67,2.93,0.23,2.54,0.0,9.138850574712642,16.46942528735632,48.35873563218391,9.138850574712642,16.46942528735632,48.35873563218391,49.695287356321835,31.889310344827585,0.03747126436781609
2023-03-30,56.2,7.949999999999985,122.48000000000005,14.800000000000004,6.33,24.52,6.319999999999999,0.5800000000000427,4.729999999999982,0.1999999999999714,0.13,0.08,0.0,0.04,0.0,0.09264367816091955,16.510574712643674,48.28,0.09264367816091955,16.510574712643674,48.28,49.68724137931035,31.769425287356324,0.051494252873563226
2023-03-31,53.39000000000001,7.939999999999985,109.48000000000005,14.480000000000004,6.33,24.49,6.319999999999999,0.5700000000000427,4.729999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47965517241379,45.43045977011495,0.0,16.47965517241379,45.43045977011495,49.8880459770115,28.950804597701143,0.030919540229885054
2023-04-01,37.24,7.989999999999985,72.65000000000003,11.610000000000005,3.74,24.25,6.729999999999999,0.5700000000000427,4.649999999999982,0.0,0.13,0.41,0.0,0.0,0.0,0.1042528735632184,16.339540229885056,31.769195402298852,0.1042528735632184,16.339540229885056,31.769195402298852,49.971724137931034,15.42965517241379,0.24436781609195402
2023-04-02,25.07,7.209999999999985,11.230000000000029,6.090000000000003,0.95,24.249999999999996,6.959999999999999,0.5700000000000427,4.089999999999982,0.0,0.06,0.23,0.0,0.0,0.0,0.05045977011494253,16.249770114942525,18.053218390804602,0.05045977011494253,16.249770114942525,18.053218390804602,48.02206896551724,1.8034482758620656,0.14022988505747128
2023-04-03,24.77,7.139999999999985,0.8900000000000284,4.760000000000003,0.81,24.209999999999997,6.959999999999999,0.5700000000000427,4.089999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22494252873563,16.778390804597706,0.0,16.22494252873563,16.778390804597706,46.68448275862069,0.5534482758620652,0.024827586206896554
2023-04-04,24.75,7.129999999999985,0.8200000000000285,4.730000000000003,0.81,13.989999999999997,3.65,0.2300000000000426,2.5799999999999823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.386206896551721,16.75425287356322,0.0,9.386206896551721,16.75425287356322,48.35873563218391,7.368045977011492,6.838735632183909
2023-04-05,24.77,7.1799999999999855,0.7000000000000284,4.730000000000003,0.75,0.3699999999999946,0.8699999999999991,0.0,0.0399999999999822,0.0,0.05,0.15,0.0,0.0,0.0,0.039655172413793106,0.2870114942528669,16.756436781609192,0.039655172413793106,0.2870114942528669,16.756436781609192,48.28,16.46942528735632,9.138850574712642
2023-04-06,34.2,24.279999999999987,0.6000000000000285,4.860000000000004,0.1999999999999999,9.679999999999994,17.96,0.0200000000000426,0.1299999999999822,0.0,9.44,17.17,0.02,0.13,0.0,6.871609195402298,7.06597701149425,23.57655172413794,6.871609195402298,7.06597701149425,23.57655172413794,45.43045977011495,16.510574712643674,0.09264367816091955
2023-04-07,47.93,27.94999999999999,0.5900000000000285,7.090000000000003,0.0,23.439999999999998,21.630000000000003,0.0200000000000426,2.359999999999982,0.0,13.76,3.67,0.0,2.23,0.0,9.161724137931033,16.227701149425283,32.70735632183908,9.161724137931033,16.227701149425283,32.70735632183908,31.769195402298852,16.47965517241379,0.0
2023-04-08,55.91,30.839999999999986,0.6000000000000285,10.190000000000005,0.0,31.66,24.11,0.0300000000000426,5.539999999999982,0.0,8.35,2.89,0.01,3.18,0.0,5.934482758620689,22.05793103448276,38.39747126436782,5.934482758620689,22.05793103448276,38.39747126436782,18.053218390804602,16.339540229885056,0.1042528735632184
2023-04-09,58.97,31.229999999999983,0.6300000000000285,10.240000000000004,0.0,34.71999999999999,24.27,0.0600000000000426,6.149999999999983,0.0,3.12,0.39,0.03,0.61,0.0,2.0735632183908055,24.081034482758618,40.33080459770115,2.0735632183908055,24.081034482758618,40.33080459770115,16.778390804597706,16.249770114942525,0.05045977011494253
2023-04-10,64.59,47.95999999999999,0.9300000000000284,11.670000000000003,0.0299999999999998,40.38,41.0,0.3600000000000426,7.579999999999982,0.0299999999999714,5.66,16.73,0.3,1.43,0.03,4.763448275862069,28.844482758620686,45.069425287356324,4.763448275862069,28.844482758620686,45.069425287356324,16.75425287356322,16.22494252873563,0.0
2023-04-11,72.54,56.30999999999999,1.5000000000000284,13.150000000000004,0.0699999999999999,58.55,52.66,1.2700000000000429,10.569999999999984,0.0699999999999714,18.17,11.66,0.91,2.99,0.04,12.57344827586207,41.417931034482756,50.80413793103448,12.57344827586207,41.417931034482756,50.80413793103448,16.756436781609192,9.386206896551721,0.0
2023-04-12,70.13,54.80999999999999,1.3300000000000285,11.190000000000005,0.0999999999999999,69.75999999999999,53.940000000000005,1.3300000000000427,11.149999999999984,0.0999999999999714,11.26,1.43,0.06,0.58,0.03,7.184367816091954,48.56264367816092,48.84965517241379,7.184367816091954,48.56264367816092,48.84965517241379,23.57655172413794,0.2870114942528669,0.039655172413793106
2023-04-13,70.89,54.72999999999999,1.3800000000000283,11.720000000000002,0.0999999999999999,61.21,36.77,1.3600000000000427,11.589999999999982,0.0999999999999714,0.89,0.0,0.05,0.57,0.0,0.661264367816092,42.35229885057471,49.418275862068974,0.661264367816092,42.35229885057471,49.418275862068974,32.70735632183908,7.06597701149425,6.871609195402298
2023-04-14,71.21000000000001,54.72999999999999,1.4200000000000284,11.900000000000004,0.0999999999999999,47.77,33.1,1.4000000000000423,9.539999999999983,0.0999999999999714,0.32,0.0,0.04,0.18,0.0,0.2349425287356322,33.42551724137931,49.65321839080461,0.2349425287356322,33.42551724137931,49.65321839080461,38.39747126436782,16.227701149425283,9.161724137931033
2023-04-15,71.49,54.31999999999999,1.4200000000000284,11.900000000000004,0.0999999999999999,39.83,30.21,1.3900000000000423,6.359999999999983,0.0999999999999714,0.41,0.0,0.0,0.0,0.0,0.25448275862068964,27.745517241379307,49.80344827586207,0.25448275862068964,27.745517241379307,49.80344827586207,40.33080459770115,22.05793103448276,5.934482758620689
2023-04-16,71.46000000000001,54.08999999999999,1.4700000000000284,11.900000000000004,0.0999999999999999,36.74,29.82,1.4100000000000426,5.749999999999982,0.0999999999999714,0.03,0.0,0.05,0.0,0.0,0.02264367816091954,25.694597701149423,49.77563218390805,0.02264367816091954,25.694597701149423,49.77563218390805,45.069425287356324,24.081034482758618,2.0735632183908055
2023-04-17,71.47000000000001,54.08999999999999,2.680000000000028,12.030000000000005,1.42,31.089999999999996,13.09,2.3200000000000425,4.449999999999982,1.3899999999999717,0.01,0.0,1.21,0.13,1.32,0.20333333333333334,21.13448275862069,49.97896551724139,0.20333333333333334,21.13448275862069,49.97896551724139,50.80413793103448,28.844482758620686,4.763448275862069
2023-04-18,71.47000000000001,54.08999999999999,2.680000000000028,12.110000000000005,1.42,12.919999999999993,1.43,1.4100000000000426,1.539999999999982,1.3499999999999714,0.0,0.0,0.0,0.08,0.0,0.014712643678160919,8.575747126436776,49.99367816091955,0.014712643678160919,8.575747126436776,49.99367816091955,48.84965517241379,41.417931034482756,12.57344827586207
2023-04-19,71.42,53.93999999999999,2.7700000000000284,13.690000000000005,1.42,1.6599999999999928,0.0,1.4400000000000426,2.5399999999999823,1.3199999999999714,0.0,0.0,0.09,1.58,0.0,0.29781609195402303,1.6891954022988447,50.251839080459774,0.29781609195402303,1.6891954022988447,50.251839080459774,49.418275862068974,48.56264367816092,7.184367816091954
2023-04-20,62.1,36.76999999999999,2.800000000000028,13.880000000000004,1.42,0.8899999999999929,0.0,1.4400000000000424,2.2899999999999823,1.3199999999999714,0.12,0.0,0.05,0.32,0.0,0.13735632183908045,1.1652873563218333,43.51758620689656,0.13735632183908045,1.1652873563218333,43.51758620689656,49.65321839080461,42.35229885057471,0.661264367816092
2023-04-21,49.17,33.139999999999986,2.800000000000028,11.670000000000003,1.42,1.3999999999999928,0.04,1.4000000000000423,2.129999999999982,1.3199999999999714,0.83,0.04,0.0,0.02,0.0,0.5211494252873563,1.4514942528735573,34.87701149425289,0.5211494252873563,1.4514942528735573,34.87701149425289,49.80344827586207,33.42551724137931,0.2349425287356322
2023-04-22,42.16,30.259999999999987,2.790000000000028,8.490000000000004,1.42,2.329999999999993,0.05,1.4000000000000423,2.129999999999982,1.3199999999999714,1.34,0.01,0.0,0.0,0.0,0.8322988505747126,2.0293103448275804,29.774827586206897,0.8322988505747126,2.0293103448275804,29.774827586206897,49.77563218390805,27.745517241379307,0.25448275862068964
2023-04-23,41.68,41.649999999999984,2.7900000000000285,12.380000000000004,1.42,4.939999999999993,11.83,1.3800000000000423,6.629999999999982,1.3199999999999714,2.64,11.78,0.03,4.5,0.0,3.145632183908046,5.152298850574708,30.846896551724136,3.145632183908046,5.152298850574708,30.846896551724136,49.97896551724139,25.694597701149423,0.02264367816091954
2023-04-24,50.73,32.51999999999998,2.4900000000000286,11.100000000000003,1.39,19.639999999999997,19.43,0.1700000000000426,6.649999999999983,0.0,14.71,7.6,0.0,0.15,0.0,9.59471264367816,14.543678160919539,35.678160919540225,9.59471264367816,14.543678160919539,35.678160919540225,49.99367816091955,21.13448275862069,0.20333333333333334
2023-04-25,34.400000000000006,22.279999999999987,1.6000000000000285,8.840000000000003,1.35,21.479999999999997,20.85,0.1900000000000426,7.299999999999982,0.0,1.84,1.42,0.02,0.73,0.0,1.3595402298850574,15.888505747126436,24.464252873563225,1.3595402298850574,15.888505747126436,24.464252873563225,50.251839080459774,8.575747126436776,0.014712643678160919
2023-04-26,26.06,20.949999999999985,1.5400000000000282,8.610000000000003,1.3199999999999998,24.39999999999999,20.95,0.1000000000000426,6.069999999999983,0.0,2.92,0.1,0.0,0.35,0.0,1.882528735632184,17.473218390804593,19.162413793103447,1.882528735632184,17.473218390804593,19.162413793103447,43.51758620689656,1.6891954022988447,0.29781609195402303
2023-04-27,33.21,24.619999999999987,1.4900000000000282,9.790000000000004,1.3199999999999998,32.31999999999999,24.62,0.0500000000000426,7.499999999999982,0.0,8.04,3.67,0.0,1.75,0.0,5.523103448275862,22.858965517241376,24.024252873563224,5.523103448275862,22.858965517241376,24.024252873563224,34.87701149425289,1.1652873563218333,0.13735632183908045
2023-04-28,52.47,28.959999999999987,1.4500000000000284,17.360000000000003,1.3199999999999998,51.06999999999999,28.92,0.0500000000000426,15.229999999999984,0.0,19.58,4.34,0.0,7.75,0.0,13.827816091954022,36.165632183908045,37.61712643678161,13.827816091954022,36.165632183908045,37.61712643678161,29.774827586206897,1.4514942528735573,0.5211494252873563
