date,market,size,origin,quality_type,low_price,high_price,mostly_low_price,mostly_high_price,official_price,market_tone,reporter_comment
2026-04-30,New York,200,Mexico,BASE,44.0,46.0,,,46.0,MARKET SLIGHTLY LOWER,
2026-04-30,New York,230,Mexico,BASE,36.0,38.0,,,38.0,MARKET SLIGHTLY LOWER,
2026-05-01,New York,110,Mexico,BASE,50.0,52.0,,,52.0,MARKET ABOUT STEADY,
2026-05-01,New York,150,Honduras,Fine Appearance,50.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-05-01,New York,150,Mexico,BASE,47.0,50.0,48.0,49.0,49.0,MARKET ABOUT STEADY,
2026-05-01,New York,175,Honduras,Fine Appearance,50.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-05-01,New York,175,Mexico,Fine Appearance,50.0,52.0,,,52.0,MARKET ABOUT STEADY,
2026-05-01,New York,175,Mexico,BASE,45.0,48.0,,,48.0,MARKET ABOUT STEADY,
2026-05-01,New York,200,Honduras,Fine Appearance,50.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-05-01,New York,200,Mexico,BASE,44.0,46.0,,,46.0,MARKET ABOUT STEADY,
2026-05-01,New York,230,Mexico,BASE,36.0,38.0,,,38.0,MARKET ABOUT STEADY,
2026-05-04,New York,110,Mexico,BASE,50.0,54.0,52.0,,54.0,MARKET ABOUT STEADY,
2026-05-04,New York,110,Colombia,BASE,52.0,52.0,,,52.0,MARKET ABOUT STEADY,
2026-05-04,New York,150,Honduras,BASE,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-05-04,New York,150,Colombia,BASE,48.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-05-04,New York,175,Colombia,BASE,48.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-05-04,New York,175,Mexico,BASE,46.0,48.0,,,48.0,MARKET ABOUT STEADY,
2026-05-04,New York,175,Honduras,BASE,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-05-04,New York,175,Mexico,Fine Appearance,50.0,52.0,,,52.0,MARKET ABOUT STEADY,
2026-05-04,New York,200,Colombia,BASE,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-05-04,New York,200,Mexico,BASE,44.0,46.0,,,46.0,MARKET ABOUT STEADY,
2026-05-04,New York,230,Mexico,BASE,38.0,40.0,,,40.0,MARKET ABOUT STEADY,
2026-05-04,New York,230,Mexico,Fine Appearance,44.0,44.0,,,44.0,MARKET ABOUT STEADY,
2026-05-05,New York,110,Colombia,BASE,52.0,52.0,,,52.0,MARKET ABOUT STEADY,
2026-05-05,New York,110,Mexico,BASE,50.0,54.0,52.0,,54.0,MARKET ABOUT STEADY,
2026-05-05,New York,150,Honduras,BASE,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-05-05,New York,150,Colombia,BASE,48.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-05-05,New York,175,Colombia,BASE,48.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-05-05,New York,175,Honduras,BASE,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-05-05,New York,175,Mexico,BASE,46.0,48.0,,,48.0,MARKET ABOUT STEADY,
2026-05-05,New York,175,Mexico,Fine Appearance,50.0,52.0,,,52.0,MARKET ABOUT STEADY,
2026-05-05,New York,200,Mexico,BASE,44.0,46.0,,,46.0,MARKET ABOUT STEADY,
2026-05-05,New York,200,Colombia,BASE,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-05-05,New York,230,Mexico,BASE,38.0,40.0,,,40.0,MARKET ABOUT STEADY,
2026-05-05,New York,230,Mexico,Fine Appearance,44.0,44.0,,,44.0,MARKET ABOUT STEADY,
2026-05-06,New York,110,Colombia,BASE,52.0,52.0,,,52.0,MARKET ABOUT STEADY,
2026-05-06,New York,150,Honduras,BASE,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-05-06,New York,150,Colombia,BASE,48.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-05-06,New York,175,Honduras,BASE,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-05-06,New York,175,Mexico,BASE,46.0,48.0,,,48.0,MARKET ABOUT STEADY,
2026-05-06,New York,175,Colombia,BASE,48.0,50.0,,,50.0,MARKET ABOUT STEADY,
2026-05-06,New York,200,Colombia,BASE,45.0,45.0,,,45.0,MARKET ABOUT STEADY,
2026-05-06,New York,200,Mexico,BASE,46.0,48.0,,,48.0,MARKET ABOUT STEADY,
2026-05-06,New York,230,Mexico,Fine Appearance,44.0,44.0,,,44.0,MARKET ABOUT STEADY,
2026-05-07,New York,110,Honduras,BASE,42.0,44.0,,,44.0,MARKET SLIGHTLY HIGHER,
2026-05-07,New York,110,Mexico,BASE,54.0,56.0,,,56.0,MARKET SLIGHTLY HIGHER,
2026-05-07,New York,150,Honduras,Fine Appearance,50.0,52.0,,,52.0,MARKET SLIGHTLY HIGHER,
2026-05-07,New York,150,Mexico,BASE,50.0,56.0,52.0,54.0,54.0,MARKET SLIGHTLY HIGHER,
2026-05-07,New York,175,Honduras,Fine Appearance,50.0,52.0,,,52.0,MARKET SLIGHTLY HIGHER,
2026-05-07,New York,175,Mexico,BASE,50.0,54.0,52.0,,54.0,MARKET SLIGHTLY HIGHER,
2026-05-07,New York,175,Colombia,BASE,48.0,50.0,,,50.0,MARKET SLIGHTLY HIGHER,
2026-05-07,New York,200,Colombia,BASE,42.0,45.0,,,45.0,MARKET SLIGHTLY HIGHER,
2026-05-07,New York,200,Mexico,BASE,50.0,54.0,52.0,,54.0,MARKET SLIGHTLY HIGHER,
2026-05-07,New York,230,Mexico,BASE,46.0,50.0,48.0,,50.0,MARKET SLIGHTLY HIGHER,
2026-05-08,New York,110,Honduras,BASE,42.0,44.0,,,44.0,,
2026-05-08,New York,110,Mexico,BASE,54.0,56.0,,,56.0,,
2026-05-08,New York,150,Mexico,BASE,50.0,56.0,52.0,54.0,54.0,,
2026-05-08,New York,150,Honduras,Fine Appearance,50.0,52.0,,,52.0,,
2026-05-08,New York,175,Colombia,BASE,48.0,50.0,,,50.0,,
2026-05-08,New York,175,Honduras,Fine Appearance,50.0,52.0,,,52.0,,
2026-05-08,New York,175,Mexico,BASE,50.0,54.0,52.0,,54.0,,
2026-05-08,New York,200,Mexico,BASE,50.0,54.0,52.0,,54.0,,
2026-05-08,New York,200,Colombia,BASE,42.0,45.0,,,45.0,,
2026-05-08,New York,230,Mexico,BASE,46.0,50.0,48.0,,50.0,,
