date,total_seedless_lb,mx_seedless_lb,colombia_seedless_lb,peru_seedless_lb,truck_seedless_lb,boat_seedless_lb,import_total,import_vs_mx_ratio,colombia_seedless_lb_lag3,colombia_seedless_lb_lag5,colombia_seedless_lb_lag7,colombia_seedless_lb_sum7d,peru_seedless_lb_lag3,peru_seedless_lb_lag5,peru_seedless_lb_lag7,peru_seedless_lb_sum7d,import_total_lag3,import_total_lag5,import_total_lag7,import_total_sum7d,import_zscore_30d
2024-11-11,563762,563762,0,0,563762,0,0,0.0,173882.0,336919.0,0.0,1134926.0,0.0,0.0,0.0,114752.0,173882.0,336919.0,0.0,1249678.0,-1.2511745810320287
2024-11-12,2957405,2705611,193221,58573,2705611,251794,251794,0.09306360261560047,408226.0,72778.0,143121.0,1185026.0,0.0,114752.0,0.0,173325.0,408226.0,187530.0,143121.0,1358351.0,-0.4117919000307784
2024-11-13,5091433,4601037,433764,0,4554705,536728,433764,0.09427524832439985,0.0,173882.0,336919.0,1281871.0,0.0,0.0,0.0,173325.0,0.0,173882.0,336919.0,1455196.0,0.32401575123518106
2024-11-14,10014852,9253672,653417,58573,9161164,853688,711990,0.07694133994144811,0.0,408226.0,72778.0,1862510.0,0.0,0.0,114752.0,117146.0,0.0,408226.0,187530.0,1979656.0,1.3524169581850187
2024-11-15,7004329,6835938,162766,0,6556978,447351,162766,0.023810335346760702,193221.0,0.0,173882.0,1851394.0,58573.0,0.0,0.0,117146.0,251794.0,0.0,173882.0,1968540.0,-0.6806377772242251
2024-11-16,42442,42442,0,0,42442,0,0,0.0,433764.0,0.0,408226.0,1443168.0,0.0,0.0,0.0,117146.0,433764.0,0.0,408226.0,1560314.0,-1.242405488164241
2024-11-18,3603471,2763470,744888,0,2621266,982205,744888,0.26954797064995434,653417.0,193221.0,0.0,2188056.0,58573.0,58573.0,0.0,117146.0,711990.0,251794.0,0.0,2305202.0,1.5285442182032787
2024-11-19,3183425,2731095,442338,0,2731095,452330,442338,0.16196354869986263,162766.0,433764.0,0.0,2630394.0,0.0,0.0,0.0,117146.0,162766.0,433764.0,0.0,2747540.0,0.32908813707177437
2024-11-20,7310426,7062319,248107,0,7015987,294439,248107,0.035131090066720286,0.0,653417.0,193221.0,2685280.0,0.0,58573.0,58573.0,58573.0,0.0,711990.0,251794.0,2743853.0,-0.3906135279473615
2024-11-21,12022783,10979840,833191,58573,11030136,992084,891764,0.08121829815204064,744888.0,162766.0,433764.0,3084707.0,0.0,0.0,0.0,117146.0,744888.0,162766.0,433764.0,3201853.0,1.93098303072892
2024-11-22,7137277,6629535,443737,0,6442638,694639,443737,0.06693334194127613,442338.0,0.0,653417.0,2875027.0,0.0,0.0,58573.0,58573.0,442338.0,0.0,711990.0,2933600.0,0.26478204960095536
2024-11-25,2991008,2602543,320238,0,2602543,388465,320238,0.12304806374070909,248107.0,744888.0,162766.0,3032499.0,0.0,0.0,0.0,58573.0,248107.0,744888.0,162766.0,3091072.0,-0.18451599044582354
2024-11-26,4013799,3667594,290765,55440,3430856,582943,346205,0.0943956461932138,833191.0,442338.0,0.0,3323264.0,58573.0,0.0,0.0,114013.0,891764.0,442338.0,0.0,3437277.0,-0.1067142293260837
2024-11-27,10558818,10338418,184285,0,10290517,268301,184285,0.017825259355419818,443737.0,248107.0,744888.0,2762661.0,0.0,0.0,0.0,114013.0,443737.0,248107.0,744888.0,2876674.0,-0.6606961926824391
2024-11-29,4821332,4778722,42610,0,4778722,42610,42610,0.00891660805616898,320238.0,833191.0,442338.0,2362933.0,0.0,58573.0,0.0,114013.0,320238.0,891764.0,442338.0,2476946.0,-1.167911668752207
2024-12-02,2993090,2202408,685742,55440,2202408,790682,741182,0.33653240610622276,290765.0,443737.0,248107.0,2800568.0,55440.0,0.0,0.0,169453.0,346205.0,443737.0,248107.0,2970021.0,1.6311178291972337
2024-12-03,3797975,3146323,649685,0,3053659,744316,649685,0.20649017710826983,184285.0,320238.0,833191.0,2617062.0,0.0,0.0,58573.0,110880.0,184285.0,320238.0,891764.0,2727942.0,1.1949958971338206
2024-12-04,6561313,6365006,148959,0,6226166,335147,148959,0.02340280222786872,42610.0,290765.0,443737.0,2322284.0,0.0,55440.0,0.0,110880.0,42610.0,346205.0,443737.0,2433164.0,-0.7735672088356059
2024-12-05,8510488,8157948,299568,49830,8157948,352540,349398,0.042829147375155203,685742.0,184285.0,320238.0,2301614.0,55440.0,0.0,0.0,160710.0,741182.0,184285.0,320238.0,2462324.0,-0.010933483288477097
2024-12-06,6870719,6436653,434066,0,6340851,529868,434066,0.06743659050183527,649685.0,42610.0,290765.0,2444915.0,0.0,0.0,55440.0,105270.0,649685.0,42610.0,346205.0,2550185.0,0.335431909854211
2024-12-09,3226923,2730016,496907,0,2683684,543239,496907,0.1820160826837342,148959.0,685742.0,184285.0,2757537.0,0.0,55440.0,0.0,105270.0,148959.0,741182.0,184285.0,2862807.0,0.6021900005700722
2024-12-10,6715529,5808936,806273,55440,5808936,906593,861713,0.14834263136267445,299568.0,649685.0,42610.0,3521200.0,49830.0,0.0,0.0,160710.0,349398.0,649685.0,42610.0,3681910.0,1.9004626135491638
2024-12-11,12809403,12256084,443066,110253,12207574,601829,553319,0.045146472140165476,434066.0,148959.0,685742.0,3278524.0,0.0,0.0,55440.0,215523.0,434066.0,148959.0,741182.0,3494047.0,0.7494831168265196
2024-12-12,9500374,8754297,740955,0,8523092,977282,740955,0.08463899675336617,496907.0,299568.0,649685.0,3369794.0,0.0,49830.0,0.0,215523.0,496907.0,349398.0,649685.0,3585317.0,1.3708761952595547
2024-12-13,4107870,3740197,358347,0,3740197,367673,358347,0.09580963360763253,806273.0,434066.0,148959.0,3579182.0,55440.0,0.0,0.0,215523.0,861713.0,434066.0,148959.0,3794705.0,-0.11812818511284459
2024-12-16,2974806,2669380,255486,0,2669380,305426,255486,0.0957098293574428,443066.0,496907.0,299568.0,3535100.0,110253.0,0.0,49830.0,165693.0,553319.0,496907.0,349398.0,3700793.0,-0.503998164470859
2024-12-17,4311118,3668777,642341,0,3574175,736943,642341,0.17508309306259467,740955.0,806273.0,434066.0,3743375.0,0.0,55440.0,0.0,165693.0,740955.0,861713.0,434066.0,3909068.0,0.9252661817973329
2024-12-18,8193215,7833690,202062,101002,7737889,455326,303064,0.038687254833002734,358347.0,443066.0,496907.0,3448530.0,0.0,110253.0,0.0,266695.0,358347.0,553319.0,496907.0,3715225.0,-0.3979446944074668
2024-12-19,9212814,8109638,971405,24739,8112069,1100745,996144,0.12283456760529045,255486.0,740955.0,806273.0,3613662.0,0.0,0.0,55440.0,235994.0,255486.0,740955.0,861713.0,3849656.0,2.043981374587325
2024-12-20,3968153,2711520,1203545,0,2711520,1256633,1203545,0.44386342573042953,642341.0,358347.0,443066.0,4374141.0,0.0,0.0,110253.0,125741.0,642341.0,358347.0,553319.0,4499882.0,2.4469851282594934
2024-12-23,2661789,2509512,97339,0,2368947,292842,97339,0.03878800388760688,202062.0,255486.0,740955.0,3730525.0,101002.0,0.0,0.0,125741.0,303064.0,255486.0,740955.0,3856266.0,-1.2499280590960316
2024-12-24,3772996,3006597,662889,103510,2962289,810707,766399,0.2549057107069186,971405.0,642341.0,358347.0,4035067.0,24739.0,0.0,0.0,229251.0,996144.0,642341.0,358347.0,4264318.0,0.9390442316140223
2024-12-25,50204,0,50204,0,0,50204,50204,50204.0,1203545.0,202062.0,255486.0,3829785.0,0.0,101002.0,0.0,229251.0,1203545.0,303064.0,255486.0,4059036.0,-1.3670600925106373
2024-12-26,9840051,8638587,991771,107800,8638587,1201464,1099571,0.1272859638635388,97339.0,971405.0,642341.0,4179215.0,0.0,24739.0,0.0,337051.0,97339.0,996144.0,642341.0,4516266.0,1.8760430404478092
2024-12-27,5548268,5203744,240867,56320,5251081,297187,297187,0.05711021581572502,662889.0,1203545.0,202062.0,4218020.0,103510.0,0.0,101002.0,292369.0,766399.0,1203545.0,303064.0,4510389.0,-0.5971299774908114
2024-12-30,3146851,2683722,463129,0,2587921,558930,463129,0.17256959827821278,50204.0,97339.0,971405.0,3709744.0,0.0,0.0,24739.0,267630.0,50204.0,97339.0,996144.0,3977374.0,-0.137543806641671
2024-12-31,3243022,2571415,608183,0,2571415,671607,608183,0.23651676741530736,991771.0,662889.0,1203545.0,3114382.0,107800.0,103510.0,0.0,267630.0,1099571.0,766399.0,1203545.0,3382012.0,0.3480060927777951
2025-01-02,9041417,7726861,1221606,48070,7726861,1314556,1269676,0.1643197458424908,240867.0,50204.0,97339.0,4238649.0,56320.0,0.0,0.0,315700.0,297187.0,50204.0,97339.0,4554349.0,2.1949046905138023
2025-01-03,7813390,7167601,546635,99154,7074495,738895,645789,0.0900983341429951,463129.0,991771.0,662889.0,4122395.0,0.0,107800.0,103510.0,311344.0,463129.0,1099571.0,766399.0,4433739.0,0.3106646046307667
2025-01-04,1330956,1330956,0,0,1330956,0,0,0.0,608183.0,240867.0,50204.0,4072191.0,0.0,56320.0,0.0,311344.0,608183.0,297187.0,50204.0,4383535.0,-1.500920451990551
2025-01-05,511122,511122,0,0,511122,0,0,0.0,1221606.0,463129.0,991771.0,3080420.0,48070.0,0.0,107800.0,203544.0,1269676.0,463129.0,1099571.0,3283964.0,-1.4062493220283507
2025-01-06,7082126,6691416,337928,0,6692421,389705,337928,0.050501709876996155,546635.0,608183.0,240867.0,3177481.0,99154.0,0.0,56320.0,147224.0,645789.0,608183.0,297187.0,3324705.0,-0.4531500049045317
2025-01-07,5136077,4386121,605858,95590,4386121,749956,701448,0.15992441614711128,0.0,1221606.0,463129.0,3320210.0,0.0,48070.0,0.0,242814.0,0.0,1269676.0,463129.0,3563024.0,0.5406250641177573
2025-01-08,9035508,7830297,1100104,55440,7830297,1205211,1155544,0.1475734384566207,0.0,546635.0,608183.0,3812131.0,0.0,99154.0,0.0,298254.0,0.0,645789.0,608183.0,4110385.0,1.6684238137707372
2025-01-09,6653920,5074750,1432034,102256,5074750,1579170,1534290,0.30233798663225053,337928.0,0.0,1221606.0,4022559.0,0.0,0.0,48070.0,352440.0,337928.0,0.0,1269676.0,4374999.0,2.371605825119102
2025-01-10,7524598,6482074,989881,0,6196885,1327713,989881,0.15271051322300344,605858.0,0.0,546635.0,4465805.0,95590.0,0.0,99154.0,253286.0,701448.0,0.0,645789.0,4719091.0,0.9664156582889631
2025-01-13,3204226,3003366,49280,151580,3003366,200860,200860,0.06687827361757653,1100104.0,337928.0,0.0,4515085.0,55440.0,0.0,0.0,404866.0,1155544.0,337928.0,0.0,4919951.0,-0.9391296452819481
2025-01-14,4349473,3273023,857374,219076,3273023,1076450,1076450,0.3288854588295106,1432034.0,605858.0,0.0,5372459.0,102256.0,95590.0,0.0,623942.0,1534290.0,701448.0,0.0,5996401.0,1.121270826780249
2025-01-15,8562585,7293883,900422,368280,7199281,1363304,1268702,0.17394052332063412,989881.0,1100104.0,337928.0,5934953.0,0.0,55440.0,0.0,992222.0,989881.0,1155544.0,337928.0,6927175.0,1.4668780334939646
2025-01-16,6793554,5402246,1128655,166221,5407161,1386393,1294876,0.2396921133002619,49280.0,1432034.0,605858.0,6457750.0,151580.0,102256.0,95590.0,1062853.0,200860.0,1534290.0,701448.0,7520603.0,1.4142308674694348
2025-01-17,4591850,4140343,451507,0,4140343,451507,451507,0.10905060062642138,857374.0,989881.0,1100104.0,5809153.0,219076.0,0.0,55440.0,1007413.0,1076450.0,989881.0,1155544.0,6816566.0,-0.5076027282511192
2025-01-20,1608,1608,0,0,1608,0,0,0.0,900422.0,49280.0,1432034.0,4377119.0,368280.0,151580.0,102256.0,905157.0,1268702.0,200860.0,1534290.0,5282276.0,-1.4221620488009072
2025-01-21,4885944,3806943,908736,170265,3806943,1079001,1079001,0.28342970109358057,1128655.0,857374.0,989881.0,4295974.0,166221.0,219076.0,0.0,1075422.0,1294876.0,1076450.0,989881.0,5371396.0,0.9040246780556594
2025-01-22,9117425,8109618,641923,267916,8109618,1007807,909839,0.1121925703291363,451507.0,900422.0,49280.0,4888617.0,0.0,368280.0,151580.0,1191758.0,451507.0,1268702.0,200860.0,6080375.0,0.5219594473265714
2025-01-23,11683173,10330376,1080118,165200,10383629,1299544,1245318,0.12054913387962511,0.0,1128655.0,857374.0,5111361.0,0.0,166221.0,219076.0,1137882.0,0.0,1294876.0,1076450.0,6249243.0,1.1641565183230442
2025-01-24,9381842,8759067,511842,110933,8759067,622775,622775,0.07110060111418247,908736.0,451507.0,900422.0,4722781.0,170265.0,0.0,368280.0,880535.0,1079001.0,451507.0,1268702.0,5603316.0,-0.18924892961794212
2025-01-27,4775100,4124299,537123,110880,4124299,650801,648003,0.15711829886283732,641923.0,0.0,1128655.0,4131249.0,267916.0,0.0,166221.0,825194.0,909839.0,0.0,1294876.0,4956443.0,-0.1351573916336203
2025-01-28,4418889,3685888,626908,106093,3685888,733001,733001,0.19886681340648077,1080118.0,908736.0,451507.0,4306650.0,165200.0,170265.0,0.0,931287.0,1245318.0,1079001.0,451507.0,5237937.0,0.01778106430217612
2025-01-29,8637906,7510481,621216,317812,7510481,1127425,939028,0.1250289928129779,511842.0,641923.0,0.0,4927866.0,110933.0,267916.0,0.0,1249099.0,622775.0,909839.0,0.0,6176965.0,0.47449715388524644
2025-01-30,8886329,6732559,1517785,492972,6785812,2100517,2010757,0.2986615789536224,537123.0,1080118.0,908736.0,5536915.0,110880.0,165200.0,170265.0,1571806.0,648003.0,1245318.0,1079001.0,7108721.0,2.4930593364452474
2025-01-31,6943467,5310495,1512056,111760,5025868,1917599,1623816,0.30577482781269394,626908.0,511842.0,641923.0,6407048.0,106093.0,110933.0,267916.0,1415650.0,733001.0,622775.0,909839.0,7822698.0,1.599550956461999
2025-02-03,4314924,3774309,313962,226653,3774309,540615,540615,0.14323545230783905,621216.0,537123.0,1080118.0,5640892.0,317812.0,110880.0,165200.0,1477103.0,939028.0,648003.0,1245318.0,7117995.0,-0.48891863598463864
2025-02-04,3398129,1703718,1375719,318692,1703718,1694411,1694411,0.9945366577469641,1517785.0,626908.0,511842.0,6504769.0,492972.0,106093.0,110933.0,1684862.0,2010757.0,733001.0,622775.0,8189631.0,1.6202858794338715
2025-02-05,7464821,6364167,640341,324324,6410396,1054425,964665,0.15157755106401968,1512056.0,621216.0,537123.0,6607987.0,111760.0,317812.0,110880.0,1898306.0,1623816.0,939028.0,648003.0,8506293.0,0.23259370036152144
2025-02-06,6309561,5815949,239895,59884,5816690,492871,299779,0.051544287691606704,313962.0,1517785.0,626908.0,6220974.0,226653.0,492972.0,106093.0,1852097.0,540615.0,2010757.0,733001.0,8073071.0,-1.044694426412556
2025-02-07,3919435,2991136,730299,198000,2991136,928299,928299,0.31034987698657734,1375719.0,1512056.0,621216.0,6330057.0,318692.0,111760.0,317812.0,1732285.0,1694411.0,1623816.0,939028.0,8062342.0,0.13407155896304904
2025-02-08,107492,107492,0,0,107492,0,0,0.0,640341.0,313962.0,1517785.0,4812272.0,324324.0,226653.0,492972.0,1239313.0,964665.0,540615.0,2010757.0,6051585.0,-1.5607651881120062
2025-02-10,4192267,2229587,1491424,436927,2229587,1962680,1928351,0.8648911816891731,239895.0,1375719.0,1512056.0,4791640.0,59884.0,318692.0,111760.0,1564480.0,299779.0,1694411.0,1623816.0,6356120.0,1.8785959420222043
2025-02-11,5902937,3962020,1363307,532730,3962020,1940917,1896037,0.4785529910114055,730299.0,640341.0,313962.0,5840985.0,198000.0,324324.0,226653.0,1870557.0,928299.0,964665.0,540615.0,7711542.0,1.6640518497938106
2025-02-12,10689101,9123983,1132423,432661,9124017,1565084,1565084,0.1715351539415238,0.0,239895.0,1375719.0,5597689.0,0.0,59884.0,318692.0,1984526.0,0.0,299779.0,1694411.0,7582215.0,1.045749155128438
2025-02-13,8516686,6798306,1399437,318943,6750786,1765900,1718380,0.2527658724444189,1491424.0,730299.0,640341.0,6356785.0,436927.0,198000.0,324324.0,1979145.0,1928351.0,928299.0,964665.0,8335930.0,1.2372478438694727
2025-02-14,4461300,3317744,584894,421936,3364710,1096590,1006830,0.3034681688918226,1363307.0,0.0,239895.0,6701784.0,532730.0,0.0,59884.0,2341197.0,1896037.0,0.0,299779.0,9042981.0,-0.04926476209315964
2025-02-15,166320,0,0,166320,0,166320,166320,166320.0,1132423.0,1491424.0,730299.0,5971485.0,432661.0,436927.0,198000.0,2309517.0,1565084.0,1928351.0,928299.0,8281002.0,-1.476139423146064
2025-02-18,4366790,3034182,1110030,220440,3034182,1332608,1330470,0.43849365710637755,1399437.0,1363307.0,0.0,7081515.0,318943.0,532730.0,0.0,2529957.0,1718380.0,1896037.0,0.0,9611472.0,0.533051169610502
2025-02-19,5412247,4534347,822460,55440,4534347,877900,877900,0.19361107705010733,584894.0,1132423.0,1491424.0,6412551.0,421936.0,432661.0,436927.0,2148470.0,1006830.0,1565084.0,1928351.0,8561021.0,-0.2146431951332502
2025-02-20,9332438,8001042,1168156,163240,8001042,1331396,1331396,0.1664028052342676,0.0,1399437.0,1363307.0,6217400.0,166320.0,318943.0,532730.0,1778980.0,166320.0,1718380.0,1896037.0,7996380.0,0.5571344580394725
2025-02-21,5359058,4263046,802479,293533,4075036,1284022,1096012,0.2570959222359031,1110030.0,584894.0,1132423.0,5887456.0,220440.0,421936.0,432661.0,1639852.0,1330470.0,1006830.0,1565084.0,7527308.0,0.09841511899072025
2025-02-24,2977093,1851973,777230,214740,1851973,1125120,991970,0.5356284699461223,822460.0,0.0,1399437.0,5265249.0,55440.0,166320.0,318943.0,1535649.0,877900.0,166320.0,1718380.0,6800898.0,-0.08462539860347724
2025-02-25,4491438,3276787,744964,424807,3276787,1214651,1169771,0.35698708613434865,1168156.0,1110030.0,584894.0,5425319.0,163240.0,220440.0,421936.0,1538520.0,1331396.0,1330470.0,1006830.0,6963839.0,0.24332857853758522
2025-02-26,8007786,5868143,1507776,577984,5916220,2091566,2085760,0.35543776703502844,802479.0,822460.0,0.0,6933095.0,293533.0,55440.0,166320.0,1950184.0,1096012.0,877900.0,166320.0,8883279.0,1.7570179903245806
2025-02-27,10082639,7649976,1177324,1250550,7649976,2432663,2427874,0.31737010451142533,777230.0,1168156.0,1110030.0,7000389.0,214740.0,163240.0,220440.0,2980294.0,991970.0,1331396.0,1330470.0,9980683.0,2.0909898533198583
2025-02-28,8012064,5795328,1322423,894313,5751020,2261044,2216736,0.38250390961410474,744964.0,802479.0,822460.0,7500352.0,424807.0,293533.0,55440.0,3819167.0,1169771.0,1096012.0,877900.0,11319519.0,1.651068759236477
2025-03-01,85536,85536,0,0,85536,0,0,0.0,1507776.0,777230.0,1168156.0,6332196.0,577984.0,214740.0,163240.0,3655927.0,2085760.0,991970.0,1331396.0,9988123.0,-1.7860154951459117
2025-03-02,177900,177900,0,0,177900,0,0,0.0,1177324.0,744964.0,802479.0,5529717.0,1250550.0,424807.0,293533.0,3362394.0,2427874.0,1169771.0,1096012.0,8892111.0,-1.656737936949104
2025-03-03,3773913,2846234,512213,415466,2702532,1071381,927679,0.3259319768044452,1322423.0,1507776.0,777230.0,5264700.0,894313.0,577984.0,214740.0,3563120.0,2216736.0,2085760.0,991970.0,8827820.0,-0.28725233422817614
2025-03-04,3776041,2473625,671805,604068,2473625,1302416,1275873,0.5157905843486444,0.0,1177324.0,744964.0,5191541.0,0.0,1250550.0,424807.0,3742381.0,0.0,2427874.0,1169771.0,8933922.0,0.19031337942311616
2025-03-05,8084840,6293878,1278813,439329,6293878,1790962,1718142,0.2729861822891733,0.0,1322423.0,1507776.0,4962578.0,0.0,894313.0,577984.0,3603726.0,0.0,2216736.0,2085760.0,8566304.0,0.7872310483515959
2025-03-06,6545730,5380455,482797,634401,5428532,1117198,1117198,0.20764002158924819,512213.0,0.0,1177324.0,4268051.0,415466.0,0.0,1250550.0,2987577.0,927679.0,0.0,2427874.0,7255628.0,-0.11510243079769605
2025-03-07,3145101,2379602,710059,55440,2379602,765499,765499,0.32169189566494916,671805.0,0.0,1322423.0,3655687.0,604068.0,0.0,894313.0,2148704.0,1275873.0,0.0,2216736.0,5804391.0,-0.6242698333967276
2025-03-10,2345437,1420115,439991,485331,1420115,925322,925322,0.651581983443606,1278813.0,512213.0,0.0,4095678.0,439329.0,415466.0,0.0,2634035.0,1718142.0,927679.0,0.0,6729713.0,-0.3438736895803891
2025-03-11,4682765,2856997,1458592,367136,2764190,1918535,1825728,0.6390371991859988,482797.0,671805.0,0.0,5554270.0,634401.0,604068.0,0.0,3001171.0,1117198.0,1275873.0,0.0,8555441.0,0.9968939159501702
2025-03-12,7484549,5813159,1423670,157960,5813159,1671390,1581630,0.2720774931362632,710059.0,1278813.0,512213.0,6465727.0,55440.0,439329.0,415466.0,2743665.0,765499.0,1718142.0,927679.0,9209392.0,0.5850548927423327
2025-03-13,8624330,7142959,1019934,460513,7142959,1481371,1480447,0.20725959546182535,439991.0,482797.0,671805.0,6813856.0,485331.0,634401.0,604068.0,2600110.0,925322.0,1117198.0,1275873.0,9413966.0,0.44593135859524813
2025-03-14,3155003,2346954,490708,317341,2346954,808016,808049,0.34429675899197043,1458592.0,710059.0,1278813.0,6025751.0,367136.0,55440.0,439329.0,2478122.0,1825728.0,765499.0,1718142.0,8503873.0,-0.5668781194918809
2025-03-17,2836724,1565693,1063738,207293,1565693,1271031,1271031,0.8118003901145434,1423670.0,439991.0,482797.0,6606692.0,157960.0,485331.0,634401.0,2051014.0,1581630.0,925322.0,1117198.0,8657706.0,0.08859824437900563
2025-03-18,4262501,2505877,1408971,330211,2505877,1756624,1739182,0.6940409708692922,1019934.0,1458592.0,710059.0,7305604.0,460513.0,367136.0,55440.0,2325785.0,1480447.0,1825728.0,765499.0,9631389.0,0.7738593803378805
2025-03-19,9040592,7490879,1181563,323270,7397474,1643118,1504833,0.20088868063565296,490708.0,1423670.0,439991.0,8047176.0,317341.0,157960.0,485331.0,2163724.0,808049.0,1581630.0,925322.0,10210900.0,0.3551776318343713
2025-03-20,7042838,6459970,150788,432080,6459970,582868,582868,0.09022764962876768,1063738.0,1019934.0,1458592.0,6739372.0,207293.0,460513.0,367136.0,2228668.0,1271031.0,1480447.0,1825728.0,8968040.0,-1.1042239184719613
2025-03-21,3077153,2579651,406422,91080,2579651,497502,497502,0.19285624572616772,1408971.0,490708.0,1423670.0,5722124.0,330211.0,317341.0,157960.0,2161788.0,1739182.0,808049.0,1581630.0,7883912.0,-1.1645244404917865
2025-03-23,50204,0,50204,0,0,50204,50204,50204.0,1181563.0,1063738.0,1019934.0,4752394.0,323270.0,207293.0,460513.0,1701275.0,1504833.0,1271031.0,1480447.0,6453669.0,-1.7330897559864273
2025-03-24,3733612,1353223,1619559,760830,1353223,2380389,2380389,1.7590502385414388,150788.0,1408971.0,490708.0,5881245.0,432080.0,330211.0,317341.0,2144764.0,582868.0,1739182.0,808049.0,8026009.0,1.815815945547601
2025-03-25,5480509,3522005,1645160,264660,3479072,2001437,1909820,0.5422534771377447,406422.0,1181563.0,1063738.0,6462667.0,91080.0,323270.0,207293.0,2202131.0,497502.0,1504833.0,1271031.0,8664798.0,1.0438929824474215
2025-03-26,9603700,7718088,1490901,394711,7718088,1885612,1885612,0.24431073546832643,50204.0,150788.0,1408971.0,6544597.0,0.0,432080.0,330211.0,2266631.0,50204.0,582868.0,1739182.0,8811228.0,0.9490558690725375
2025-03-27,6993499,5741142,1106057,146300,5645341,1348158,1252357,0.21813722459099172,1619559.0,406422.0,1181563.0,6469091.0,760830.0,91080.0,323270.0,2089661.0,2380389.0,497502.0,1504833.0,8558752.0,-0.006367964003962144
2025-03-28,4689085,3978973,624855,58408,3978973,710112,683263,0.1717183877049712,1645160.0,50204.0,150788.0,6943158.0,264660.0,0.0,432080.0,1715989.0,1909820.0,50204.0,582868.0,8659147.0,-0.8526909669067524
2025-03-31,4927720,3745837,815825,333067,3745837,1181883,1148892,0.3067116089910989,1490901.0,1619559.0,406422.0,7352561.0,394711.0,760830.0,91080.0,1957976.0,1885612.0,2380389.0,497502.0,9310537.0,-0.14304588714532265
2025-04-01,4127460,2864998,814260,448202,2864998,1262462,1262462,0.4406500665445258,1106057.0,1645160.0,50204.0,8116617.0,146300.0,264660.0,0.0,2406178.0,1252357.0,1909820.0,50204.0,10522795.0,0.019460027644489886
2025-04-02,8445872,7676411,335775,433686,7676411,769461,769461,0.10023706387828063,624855.0,1490901.0,1619559.0,6832833.0,58408.0,394711.0,760830.0,2079034.0,683263.0,1885612.0,2380389.0,8911867.0,-0.7071327554555005
2025-04-03,7324630,6185088,1032613,103840,6185088,1136453,1136453,0.18374076751361218,815825.0,1106057.0,1645160.0,6220286.0,333067.0,146300.0,264660.0,1918214.0,1148892.0,1252357.0,1909820.0,8138500.0,-0.15638790400302285
2025-04-04,5083883,4083218,898732,53856,3994479,1089404,952588,0.23329338935775917,814260.0,624855.0,1490901.0,5628117.0,448202.0,58408.0,394711.0,1577359.0,1262462.0,683263.0,1885612.0,7205476.0,-0.38503570529624886
2025-04-07,3213787,2603274,403220,207293,2459572,754215,610513,0.23451729072034264,335775.0,815825.0,1106057.0,4925280.0,433686.0,333067.0,146300.0,1638352.0,769461.0,1148892.0,1252357.0,6563632.0,-0.8628317126513304
2025-04-08,4123586,2889877,805677,428032,2794074,1329512,1233709,0.4269069490130725,1032613.0,814260.0,624855.0,5106102.0,103840.0,448202.0,58408.0,2007976.0,1136453.0,1262462.0,683263.0,7114078.0,0.21242083990605934
2025-04-09,9322922,7880569,831846,610507,7880569,1442353,1442353,0.1830264815869918,898732.0,335775.0,815825.0,5122123.0,53856.0,433686.0,333067.0,2285416.0,952588.0,769461.0,1148892.0,7407539.0,0.5203344985414726
2025-04-10,7763826,6472169,1291657,0,6472169,1291657,1291657,0.199570932160311,403220.0,1032613.0,814260.0,5599520.0,207293.0,103840.0,448202.0,1837214.0,610513.0,1136453.0,1262462.0,7436734.0,0.18084414705332985
2025-04-11,4692337,3439885,843230,364844,3484263,1208074,1208074,0.3511959407957124,805677.0,898732.0,335775.0,6106975.0,428032.0,53856.0,433686.0,1768372.0,1233709.0,952588.0,769461.0,7875347.0,-0.004606543075788195
2025-04-14,2478058,1519120,858618,100320,1519120,958938,958938,0.6312453056734783,831846.0,403220.0,1032613.0,5932980.0,610507.0,207293.0,103840.0,1764852.0,1442353.0,610513.0,1136453.0,7697832.0,-0.4813317246960952
2025-04-15,4765331,2465666,1737741,561924,2465666,2299665,2299665,0.932674606911639,1291657.0,805677.0,898732.0,6771989.0,0.0,428032.0,53856.0,2272920.0,1291657.0,1233709.0,952588.0,9044909.0,2.0329224095806246
2025-04-16,8362917,6755799,948211,658907,6755799,1607118,1607118,0.23788714882027295,843230.0,831846.0,403220.0,7316980.0,364844.0,610507.0,207293.0,2724534.0,1208074.0,1442353.0,610513.0,10041514.0,0.6935940721219628
2025-04-17,4989982,4364619,280403,336323,4364619,625363,616726,0.14130119002341557,858618.0,1291657.0,805677.0,6791706.0,100320.0,0.0,428032.0,2632825.0,958938.0,1291657.0,1233709.0,9424531.0,-1.1347978774330523
2025-04-18,2859354,2227402,468712,163240,2227402,631952,631952,0.28371695647352546,1737741.0,843230.0,831846.0,6428572.0,561924.0,364844.0,610507.0,2185558.0,2299665.0,1208074.0,1442353.0,8614130.0,-1.072126610044537
2025-04-19,47520,0,0,47520,0,47520,47520,47520.0,948211.0,858618.0,1291657.0,5136915.0,658907.0,100320.0,0.0,2233078.0,1607118.0,958938.0,1291657.0,7369993.0,-1.930877036828405
2025-04-21,1970299,1615124,260135,95040,1615124,355175,355175,0.21990558006346259,280403.0,1737741.0,843230.0,4553820.0,336323.0,561924.0,364844.0,1963274.0,616726.0,2299665.0,1208074.0,6517094.0,-1.2985751403382317
